trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
29,SHORT,2026-03-18 10:35:00-03:00,5454.5,ORB_NY,2026-03-18 10:50:00-03:00,5458.5,1.0,5458.0,,STOP_LOSS,-40.0,2.0,-42.0,0 days 00:15:00,10362.0,56.13000000000284,43.86999999999716
30,LONG,2026-03-20 10:35:00-03:00,5517.5,ORB_NY,2026-03-20 10:40:00-03:00,5503.5,1.0,5504.0,,STOP_LOSS,-140.0,2.0,-142.0,0 days 00:05:00,10220.0,159.12999999999556,0.0
31,LONG,2026-03-23 10:35:00-03:00,5512.5,ORB_NY,2026-03-23 10:35:00-03:00,5496.0,1.0,5496.5,,STOP_LOSS_ENTRY_BAR,-165.0,2.0,-167.0,0 days 00:00:00,10053.0,180.65999999999804,0.0
32,SHORT,2026-03-24 10:35:00-03:00,5499.5,ORB_NY,2026-03-24 14:45:00-03:00,5510.5,1.0,5510.0,,STOP_LOSS,-110.0,2.0,-112.0,0 days 04:10:00,9941.0,107.78000000000247,257.2199999999975
33,SHORT,2026-03-25 10:35:00-03:00,5460.0,ORB_NY,2026-03-25 10:45:00-03:00,5464.5,1.0,5464.0,,STOP_LOSS,-45.0,2.0,-47.0,0 days 00:10:00,9894.0,101.00999999999658,28.99000000000342
34,LONG,2026-03-26 10:35:00-03:00,5461.0,ORB_NY,2026-03-26 10:35:00-03:00,5457.0,1.0,5457.5,,STOP_LOSS_ENTRY_BAR,-40.0,2.0,-42.0,0 days 00:00:00,9852.0,39.669999999996435,0.0
35,LONG,2026-03-30 10:35:00-03:00,5461.5,ORB_NY,2026-03-30 17:55:00-03:00,5471.5,1.0,5453.5,,TIME_EXIT,100.0,2.0,98.0,0 days 07:20:00,9950.0,66.77999999999884,293.22000000000116
36,SHORT,2026-03-31 10:35:00-03:00,5452.0,ORB_NY,2026-03-31 17:55:00-03:00,5404.0,1.0,5459.0,,TIME_EXIT,480.0,2.0,478.0,0 days 07:20:00,10428.0,37.19000000000051,507.8099999999995
37,SHORT,2026-04-01 10:35:00-03:00,5386.5,ORB_NY,2026-04-01 10:40:00-03:00,5392.0,1.0,5391.5,,STOP_LOSS,-55.0,2.0,-57.0,0 days 00:05:00,10371.0,125.33000000000357,44.669999999996435
38,SHORT,2026-04-02 10:35:00-03:00,5386.0,ORB_NY,2026-04-02 10:35:00-03:00,5392.5,1.0,5392.0,,STOP_LOSS_ENTRY_BAR,-65.0,2.0,-67.0,0 days 00:00:00,10304.0,74.03000000000247,0.0
39,SHORT,2026-04-06 10:35:00-03:00,5362.0,ORB_NY,2026-04-06 10:55:00-03:00,5369.0,1.0,5368.5,,STOP_LOSS,-70.0,2.0,-72.0,0 days 00:20:00,10232.0,67.78000000000247,2.219999999997526
40,SHORT,2026-04-07 10:35:00-03:00,5370.0,ORB_NY,2026-04-07 10:35:00-03:00,5373.5,1.0,5373.0,,STOP_LOSS_ENTRY_BAR,-35.0,2.0,-37.0,0 days 00:00:00,10195.0,64.66999999999643,0.0
41,LONG,2026-04-08 10:35:00-03:00,5290.5,ORB_NY,2026-04-08 17:55:00-03:00,5309.5,1.0,5284.5,,TIME_EXIT,190.0,2.0,188.0,0 days 07:20:00,10383.0,22.070000000003347,397.92999999999665
42,SHORT,2026-04-09 10:35:00-03:00,5291.0,ORB_NY,2026-04-09 17:55:00-03:00,5269.0,1.0,5300.0,,TIME_EXIT,220.0,2.0,218.0,0 days 07:20:00,10601.0,86.94999999999709,238.0500000000029
43,SHORT,2026-04-10 10:35:00-03:00,5225.5,ORB_NY,2026-04-10 11:40:00-03:00,5231.0,1.0,5230.5,,STOP_LOSS,-55.0,2.0,-57.0,0 days 01:05:00,10544.0,58.05000000000291,121.94999999999709
44,LONG,2026-04-13 10:35:00-03:00,5231.5,ORB_NY,2026-04-13 10:45:00-03:00,5227.0,1.0,5227.5,,STOP_LOSS,-45.0,2.0,-47.0,0 days 00:10:00,10497.0,49.36999999999898,90.63000000000102
45,SHORT,2026-04-14 10:35:00-03:00,5176.5,ORB_NY,2026-04-14 12:45:00-03:00,5185.0,1.0,5184.5,,STOP_LOSS,-85.0,2.0,-87.0,0 days 02:10:00,10410.0,115.16999999999825,59.830000000001746
46,LONG,2026-04-15 10:35:00-03:00,5187.0,ORB_NY,2026-04-15 17:55:00-03:00,5189.5,1.0,5182.5,,TIME_EXIT,25.0,2.0,23.0,0 days 07:20:00,10433.0,18.99000000000342,106.00999999999658
47,SHORT,2026-04-16 10:35:00-03:00,5189.0,ORB_NY,2026-04-16 10:50:00-03:00,5195.0,1.0,5194.5,,STOP_LOSS,-60.0,2.0,-62.0,0 days 00:15:00,10371.0,79.72999999999956,45.27000000000044
48,LONG,2026-04-17 10:35:00-03:00,5161.5,ORB_NY,2026-04-17 10:35:00-03:00,5157.5,1.0,5158.0,,STOP_LOSS_ENTRY_BAR,-40.0,2.0,-42.0,0 days 00:00:00,10329.0,44.11000000000058,10.889999999999418
49,LONG,2026-04-20 10:35:00-03:00,5170.0,ORB_NY,2026-04-20 10:35:00-03:00,5166.5,1.0,5167.0,,STOP_LOSS_ENTRY_BAR,-35.0,2.0,-37.0,0 days 00:00:00,10292.0,35.92999999999847,9.070000000001528
50,LONG,2026-04-22 10:35:00-03:00,5154.5,ORB_NY,2026-04-22 10:45:00-03:00,5150.0,1.0,5150.5,,STOP_LOSS,-45.0,2.0,-47.0,0 days 00:10:00,10245.0,57.13999999999942,22.860000000000582
51,LONG,2026-04-24 10:35:00-03:00,5213.5,ORB_NY,2026-04-24 10:40:00-03:00,5202.0,1.0,5202.5,,STOP_LOSS,-115.0,2.0,-117.0,0 days 00:05:00,10128.0,113.07999999999993,0.0
52,LONG,2026-04-27 10:35:00-03:00,5158.5,ORB_NY,2026-04-27 10:40:00-03:00,5154.5,1.0,5155.0,,STOP_LOSS,-40.0,2.0,-42.0,0 days 00:05:00,10086.0,37.20999999999549,12.790000000004511
53,LONG,2026-04-28 10:35:00-03:00,5173.0,ORB_NY,2026-04-28 10:35:00-03:00,5170.0,1.0,5170.5,,STOP_LOSS_ENTRY_BAR,-30.0,2.0,-32.0,0 days 00:00:00,10054.0,35.45000000000073,0.0
54,LONG,2026-04-29 10:35:00-03:00,5185.5,ORB_NY,2026-04-29 11:10:00-03:00,5180.5,1.0,5181.0,,STOP_LOSS,-50.0,2.0,-52.0,0 days 00:35:00,10002.0,64.399999999996,55.600000000004
55,SHORT,2026-05-04 10:35:00-03:00,5136.0,ORB_NY,2026-05-04 12:45:00-03:00,5141.5,1.0,5141.0,,STOP_LOSS,-55.0,2.0,-57.0,0 days 02:10:00,9945.0,50.529999999998836,94.47000000000116
56,LONG,2026-05-05 10:35:00-03:00,5107.0,ORB_NY,2026-05-05 10:45:00-03:00,5104.5,1.0,5105.0,,STOP_LOSS,-25.0,2.0,-27.0,0 days 00:10:00,9918.0,29.12000000000262,30.87999999999738
57,LONG,2026-05-06 10:35:00-03:00,5096.0,ORB_NY,2026-05-06 10:35:00-03:00,5093.0,1.0,5093.5,,STOP_LOSS_ENTRY_BAR,-30.0,2.0,-32.0,0 days 00:00:00,9886.0,62.39999999999782,0.0
58,SHORT,2026-05-08 10:35:00-03:00,5062.0,ORB_NY,2026-05-08 11:05:00-03:00,5070.0,1.0,5069.5,,STOP_LOSS,-80.0,2.0,-82.0,0 days 00:30:00,9804.0,104.2699999999968,15.730000000003201
59,SHORT,2026-05-11 10:35:00-03:00,5058.0,ORB_NY,2026-05-11 11:45:00-03:00,5061.5,1.0,5061.0,,STOP_LOSS,-35.0,2.0,-37.0,0 days 01:10:00,9767.0,44.18999999999869,50.81000000000131
